No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
5082,IN671030-00051,DO671205-00116,868998070749078,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5083,IN671030-00051,DO671205-00117,868998070720277,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5084,IN671030-00051,DO671205-00118,868998070717752,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5085,IN671030-00051,DO671205-00119,868998071675512,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5086,IN671030-00051,DO671205-00120,868998070748971,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5087,IN671030-00051,DO671205-00121,868998070719675,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5088,IN671030-00051,DO671205-00122,868998071635698,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5089,IN671030-00051,DO671205-00123,868998071675058,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5090,IN671030-00051,DO671205-00124,868998070748534,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5091,IN671030-00051,DO671205-00125,868998071670356,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5092,IN671030-00051,DO671205-00126,868998071675579,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5093,IN671030-00051,DO671205-00127,868998070770835,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5094,IN671030-00051,DO671205-00128,868998071656777,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5095,IN671030-00051,DO671205-00129,866986075567431,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5096,IN671030-00051,DO671205-00130,863199079662454,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5097,IN671030-00051,DO671205-00131,863971070205271,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5098,IN671030-00051,DO671205-00132,863971070657018,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5099,IN671030-00051,DO671205-00133,866986073644091,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5100,IN671030-00051,DO671205-00134,866986074095194,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5101,IN671030-00051,DO671205-00135,866986074108237,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5102,IN671030-00051,DO671205-00136,866986074112239,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5103,IN671030-00051,DO671205-00137,863199079399370,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5104,IN671030-00051,DO671205-00138,866986075491251,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5105,IN671030-00051,DO671205-00139,866986075494271,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5106,IN671030-00051,DO671205-00140,863199079694291,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5107,IN671030-00051,DO671205-00141,863971070651276,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5108,IN671030-00051,DO671205-00142,863971070660293,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5109,IN671030-00051,DO671205-00143,863929077728737,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5110,IN671030-00051,DO671205-00144,866986074098990,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5111,IN671030-00051,DO671205-00145,866986074110837,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5112,IN671030-00051,DO671205-00146,866986070459758,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5113,IN671030-00051,DO671205-00147,863199079404816,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5114,IN671030-00051,DO671205-00148,866986075493695,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5115,IN671030-00051,DO671205-00149,866986075494677,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5116,IN671030-00051,DO671205-00150,863971070197858,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5117,IN671030-00051,DO671205-00151,863971070653579,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5118,IN671030-00051,DO671205-00152,866986073643275,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5119,IN671030-00051,DO671205-00153,863199079678138,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5120,IN671030-00051,DO671205-00154,866986075454275,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5121,IN671030-00051,DO671205-00155,866986074112759,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5122,IN671030-00051,DO671205-00156,866986074108070,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5123,IN671030-00051,DO671205-00157,866986074111934,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5124,IN671030-00051,DO671205-00158,863971070213218,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5125,IN671030-00051,DO671205-00159,866986075475254,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5126,IN671030-00051,DO671205-00160,863199079407397,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5127,IN671030-00051,DO671205-00161,866986075494131,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5128,IN671030-00051,DO671205-00162,869008070246999,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5129,IN671030-00051,DO671205-00163,863929071263699,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5130,IN671030-00051,DO671205-00164,863199078002090,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5131,IN671030-00051,DO671205-00165,863929075029310,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5132,IN671030-00051,DO671205-00166,863929075046934,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5133,IN671030-00051,DO671205-00167,863929077848071,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5134,IN671030-00051,DO671205-00168,866685070846077,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5135,IN671030-00051,DO671205-00169,869008070143378,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5136,IN671030-00051,DO671205-00170,863199078210073,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5137,IN671030-00051,DO671205-00171,866685070850491,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5138,IN671030-00051,DO671205-00172,863971072111071,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5139,IN671030-00051,DO671205-00173,863971072112855,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5140,IN671030-00051,DO671205-00174,863199075553715,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5141,IN671030-00051,DO671205-00175,863199077993372,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5142,IN671030-00051,DO671205-00176,863929074917432,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5143,IN671030-00051,DO671205-00177,863929071261354,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5144,IN671030-00051,DO671205-00178,863199077997290,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5145,IN671030-00051,DO671205-00179,863929071263814,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5146,IN671030-00051,DO671205-00180,866685070832234,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5147,IN671030-00051,DO671205-00181,863199078003957,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5148,IN671030-00051,DO671205-00182,863929075029930,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5149,IN671030-00051,DO671205-00183,863929077778658,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5150,IN671030-00051,DO671205-00184,863929077851174,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5151,IN671030-00051,DO671205-00185,866685070850053,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5152,IN671030-00051,DO671205-00186,869008070176592,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5153,IN671030-00051,DO671205-00187,863199078213432,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5154,IN671030-00051,DO671205-00188,863971072112012,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5155,IN671030-00051,DO671205-00189,863971072114497,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5156,IN671030-00051,DO671205-00190,869008070190635,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5157,IN671030-00051,DO671205-00191,863929074909850,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5158,IN671030-00051,DO671205-00192,863199075556890,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5159,IN671030-00051,DO671205-00193,863199077995351,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5160,IN671030-00051,DO671205-00194,863929074919818,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5161,IN671030-00051,DO671205-00195,863929071263236,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5162,IN671030-00051,DO671205-00196,863199078002058,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5163,IN671030-00051,DO671205-00197,863929075030615,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5164,IN671030-00051,DO671205-00198,863929077843916,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5165,IN671030-00051,DO671205-00199,866685070833299,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5166,IN671030-00051,DO671205-00200,863929074201258,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5167,IN671030-00051,DO671205-00201,863199078208234,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5168,IN671030-00051,DO671205-00202,866685070850335,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5169,IN671030-00051,DO671205-00203,869008070181535,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5170,IN671030-00051,DO671205-00204,863199078213713,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5171,IN671030-00051,DO671205-00205,863971072110792,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5172,IN671030-00051,DO671205-00206,863971072112434,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5173,IN671030-00051,DO671205-00207,863971072114695,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5174,IN671030-00051,DO671205-00208,863929074912094,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5175,IN671030-00051,DO671205-00209,863929071255992,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5176,IN671030-00051,DO671205-00210,863199077996755,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5177,IN671030-00051,DO671205-00211,863199077995435,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5178,IN671030-00051,DO671205-00212,866986076781130,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5179,IN671030-00051,DO671205-00213,863929077202691,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5180,IN671030-00051,DO671205-00214,863929073917730,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5181,IN671030-00051,DO671205-00215,863929077051833,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5182,IN671030-00051,DO671205-00216,863929073930170,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5183,IN671030-00051,DO671205-00217,863929073934974,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5184,IN671030-00051,DO671205-00218,866986076757353,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5185,IN671030-00051,DO671205-00219,863929073942936,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5186,IN671030-00051,DO671205-00220,866986076792970,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5187,IN671030-00051,DO671205-00221,863929077302657,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5188,IN671030-00051,DO671205-00222,866986076783516,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5189,IN671030-00051,DO671205-00223,866986076852675,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5190,IN671030-00051,DO671205-00224,866986076769796,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5191,IN671030-00051,DO671205-00225,866986076867012,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5192,IN671030-00051,DO671205-00226,866986076753154,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5193,IN671030-00051,DO671205-00227,863929073652774,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5194,IN671030-00051,DO671205-00228,866986076782856,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5195,IN671030-00051,DO671205-00229,863929077235618,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5196,IN671030-00051,DO671205-00230,863929073920718,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5197,IN671030-00051,DO671205-00231,863929077223333,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5198,IN671030-00051,DO671205-00232,863929077054498,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5199,IN671030-00051,DO671205-00233,863929073932218,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5200,IN671030-00051,DO671205-00234,863929073939692,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5201,IN671030-00051,DO671205-00235,866986076757619,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5202,IN671030-00051,DO671205-00236,863929077303994,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5203,IN671030-00051,DO671205-00237,866986076849390,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5204,IN671030-00051,DO671205-00238,866986076864373,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5205,IN671030-00051,DO671205-00239,866986076790958,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5206,IN671030-00051,DO671205-00240,866986076758336,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5207,IN671030-00051,DO671205-00241,866986076798613,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5208,IN671030-00051,DO671205-00242,863929073915155,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5209,IN671030-00051,DO671205-00243,863929077235675,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
5210,IN671030-00051,DO671205-00244,863929073930097,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"Kerry-INEW (Vientiane)","Change Warehouse",Admin,"2024-12-05 13:12:31"
