Code,"Mnemonic code","Finance Client Name","Distributor My Side","Distributor Your Side","Finance Warehouse","Finance Warehouse Code","Accounting organization(My Side)","Accounting organization(Your Side)",Creator,Remarks,Network,Off/On,"Cross - accounting organizations are allowed"
C111502666110000353,352026977,"352026977 - CPS - X-mobile2","CPS - JK Dealer (Pakse)","CPS - X-mobile2","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000354,352026916,"352026916 - ODX - kamphou mobile2","ODX - Abao Dealer (Oudomxai)","ODX - kamphou mobile2","Abao Dealer",S11150266611000010,"Abao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000355,352031622,"352031622 - KAM - Baisone Mobile","KAM - Awen Dealer (Thakhaek)","KAM - Baisone Mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000356,352027343,"352027343 - VT3 - Zonetelecom","VT3 - Win Dealer (Vientiane)","VT3 - Zonetelecom","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000357,352026701,"352026701 - BKE - Aliu Mobile HuyXaiy","BKE - LH Dealer (Bokeo)","BKE - Aliu Mobile HuyXaiy","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000358,352027222,"352027222 - VT1 - khonthavy Thongkang","WH - Stock OPPO (Mark)","VT1 - khonthavy Thongkang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000359,352030092,"352030092 - SLV - Sopha Mobile","SLV - ABO Dealer (Salavan)","SLV - Sopha Mobile","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000360,352026971,"352026971 - CPS - SK mobile ParkSong","CPS - JK Dealer (Pakse)","CPS - SK mobile ParkSong","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000361,352026798,"352026798 - KAM - Angng","KAM - Awen Dealer (Thakhaek)","KAM - Angng","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000362,352027133,"352027133 - VT3 - A hua","VT3 - Win Dealer (Vientiane)","VT3 - A hua","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000363,352027335,"352027335 - VT3 - Xin Mobile","VT3 - Win Dealer (Vientiane)","VT3 - Xin Mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000364,352027524,"352027524 - VT1 - Leevo store","WH - Stock OPPO (Mark)","VT1 - Leevo store","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000365,352026808,"352026808 - KAM - jame mobile","KAM - Awen Dealer (Thakhaek)","KAM - jame mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000366,352026794,"352026794 - KAM - Ajie mobile Yommalart","KAM - Awen Dealer (Thakhaek)","KAM - Ajie mobile Yommalart","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000367,352026735,"352026735 - BLX - Amua mobile","KAM - Awen Dealer (Thakhaek)","BLX - Amua mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000368,352027413,"352027413 - SVK - Honda mobile","SVK - INEW Dealer (Savannakhet)","SVK - Honda mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000369,352027466,"352027466 - SVK - Tom Mobile","SVK - INEW Dealer (Savannakhet)","SVK - Tom Mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000370,352027141,"352027141 - VT1 - A Long Thatluang","WH - Stock OPPO (Mark)","VT1 - A Long Thatluang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000371,352026859,"352026859 - LPB - Ameo","LPB - QZ Dealer (Loungprabang)","LPB - Ameo","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000372,352027160,"352027160 - VT1 - A Zhuang","WH - Stock OPPO (Mark)","VT1 - A Zhuang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000373,352027020,"352027020 - VT3 - katemanee Mobile","VT3 - Win Dealer (Vientiane)","VT3 - katemanee Mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000374,352027178,"352027178 - VT1 - A-Xin","WH - Stock OPPO (Mark)","VT1 - A-Xin","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000375,352027276,"352027276 - VT1 - PL mobile","WH - Stock OPPO (Mark)","VT1 - PL mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000376,352027247,"352027247 - VT1 - Master Dongdok","WH - Stock OPPO (Mark)","VT1 - Master Dongdok","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000377,352026987,"352026987 - PSL - Ly Mobile PoThong","PSL - JW Dealer (Phongsaly)","PSL - Ly Mobile PoThong","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000378,352026922,"352026922 - ODX - Renew mobile","ODX - Abao Dealer (Oudomxai)","ODX - Renew mobile","Abao Dealer",S11150266611000010,"Abao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000379,352031627,"352031627 - BKE - LF Mobile1","BKE - LH Dealer (Bokeo)","BKE - LF Mobile1","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000380,352027244,"352027244 - VT1 - LTM mobile khamsawath","WH - Stock OPPO (Mark)","VT1 - LTM mobile khamsawath","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000381,352027533,"352027533 - VT1 - Lery Mobile","WH - Stock OPPO (Mark)","VT1 - Lery Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000382,352027291,"352027291 - VT1 - Smart-Fix","WH - Stock OPPO (Mark)","VT1 - Smart-Fix","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000383,352026941,"352026941 - CPS - Awen mobile","CPS - JK Dealer (Pakse)","CPS - Awen mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000384,352031626,"352031626 - LPB - AN2","LPB - QZ Dealer (Loungprabang)","LPB - AN2","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000385,352027071,"352027071 - XYB - AN8 mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - AN8 mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000386,352031641,"352031641 - XYB - AN6","XYB - Siam Dealer (Xaiyabouli)","XYB - AN6","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000387,352031625,"352031625 - XYB - AN7","XYB - Siam Dealer (Xaiyabouli)","XYB - AN7","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000388,352027137,"352027137 - VT1 - A lee Km 36","WH - Stock OPPO (Mark)","VT1 - A lee Km 36","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000389,352031632,"352031632 - Office OPPO Checking","WH - Stock OPPO (Mark)","Office OPPO Checking","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000390,352027431,"352027431 - SVK - Lee Mobile","SVK - INEW Dealer (Savannakhet)","SVK - Lee Mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000391,352027419,"352027419 - SVK - Kai Mobile","SVK - INEW Dealer (Savannakhet)","SVK - Kai Mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000392,352027450,"352027450 - SVK - Pouy Mobile","SVK - INEW Dealer (Savannakhet)","SVK - Pouy Mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000393,352027084,"352027084 - XYB - Jert Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Jert Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000394,352026868,"352026868 - LPB - Azing mobile PhouKoon","LPB - QZ Dealer (Loungprabang)","LPB - Azing mobile PhouKoon","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000395,352027114,"352027114 - XYB - TC mobile2","XYB - Siam Dealer (Xaiyabouli)","XYB - TC mobile2","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000396,352027115,"352027115 - XYB - Tik mobile1","XYB - Siam Dealer (Xaiyabouli)","XYB - Tik mobile1","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000397,352027107,"352027107 - XYB - songaynong mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - songaynong mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000398,352027118,"352027118 - XYB - TK Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - TK Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000399,352026919,"352026919 - ODX - Noy mobile Pakbeang","ODX - Abao Dealer (Oudomxai)","ODX - Noy mobile Pakbeang","Abao Dealer",S11150266611000010,"Abao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000400,352027144,"352027144 - VT1 - A Mee","WH - Stock OPPO (Mark)","VT1 - A Mee","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000401,352027295,"352027295 - VT1 - Sonechalern","WH - Stock OPPO (Mark)","VT1 - Sonechalern","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000402,352026700,"352026700 - BKE - Ahao Mobile Huyxaiy","BKE - LH Dealer (Bokeo)","BKE - Ahao Mobile Huyxaiy","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000403,352027110,"352027110 - XYB - SPS Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - SPS Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000404,352027120,"352027120 - XYB - TT mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - TT mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000405,352031602,"352031602 - KAM - Afei mobile","KAM - Awen Dealer (Thakhaek)","KAM - Afei mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000406,352031577,"352031577 - BLX - Phamueng mobile","KAM - Awen Dealer (Thakhaek)","BLX - Phamueng mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000407,352027128,"352027128 - VT1 - A Far","WH - Stock OPPO (Mark)","VT1 - A Far","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000408,352027176,"352027176 - VT1 - A-Wang","WH - Stock OPPO (Mark)","VT1 - A-Wang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000409,352027289,"352027289 - VT1 - Sengphone","WH - Stock OPPO (Mark)","VT1 - Sengphone","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000410,352027210,"352027210 - VT1 - HP","WH - Stock OPPO (Mark)","VT1 - HP","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000411,352027300,"352027300 - VT1 - ST Phone","WH - Stock OPPO (Mark)","VT1 - ST Phone","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000412,352027271,"352027271 - VT1 - Phone Hardkieng","WH - Stock OPPO (Mark)","VT1 - Phone Hardkieng","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000413,352027323,"352027323 - VT1 - Tower shop","WH - Stock OPPO (Mark)","VT1 - Tower shop","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000414,352027286,"352027286 - VT1 - SatSay","WH - Stock OPPO (Mark)","VT1 - SatSay","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000415,352027158,"352027158 - VT1 - A Yun Xaysavang","WH - Stock OPPO (Mark)","VT1 - A Yun Xaysavang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000416,352027205,"352027205 - VT1 - G1 Mobile","WH - Stock OPPO (Mark)","VT1 - G1 Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000417,352027199,"352027199 - VT1 - Dokmali mobile","WH - Stock OPPO (Mark)","VT1 - Dokmali mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000418,352027296,"352027296 - VT1 - souksavhan mobile","WH - Stock OPPO (Mark)","VT1 - souksavhan mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000419,352027208,"352027208 - VT1 - HE mobile Dongdok","WH - Stock OPPO (Mark)","VT1 - HE mobile Dongdok","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000420,352027150,"352027150 - VT1 - A San Paknguem","WH - Stock OPPO (Mark)","VT1 - A San Paknguem","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000421,352027326,"352027326 - VT1 - TY mobile","WH - Stock OPPO (Mark)","VT1 - TY mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000422,352027297,"352027297 - VT1 - Souphaxay","WH - Stock OPPO (Mark)","VT1 - Souphaxay","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000423,352027272,"352027272 - VT1 - Phonethip Mobile","WH - Stock OPPO (Mark)","VT1 - Phonethip Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000424,352026905,"352026905 - ODX - Asang","ODX - Abao Dealer (Oudomxai)","ODX - Asang","Abao Dealer",S11150266611000010,"Abao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000425,352026875,"352026875 - LPB - HX2","LPB - QZ Dealer (Loungprabang)","LPB - HX2","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000426,352031562,"352031562 - LPB - Nisa mobile","LPB - QZ Dealer (Loungprabang)","LPB - Nisa mobile","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000427,352027265,"352027265 - VT1 - Oppo Brand Shop Service3","WH - Stock OPPO (Mark)","VT1 - Oppo Brand Shop Service3","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000428,352027338,"352027338 - VT1 - Yun mobile","WH - Stock OPPO (Mark)","VT1 - Yun mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000429,352027301,"352027301 - VT1 - suepar","WH - Stock OPPO (Mark)","VT1 - suepar","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000430,352030182,"352030182 - CPS - BB Phone","CPS - JK Dealer (Pakse)","CPS - BB Phone","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000431,352031494,"352031494 - VT1 - Naiy 1000 Mobile","WH - Stock OPPO (Mark)","VT1 - Naiy 1000 Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000432,352031490,"352031490 - VT1 - TK Mobile","WH - Stock OPPO (Mark)","VT1 - TK Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000433,352031489,"352031489 - SLV - Hong Liang Mobile","SLV - ABO Dealer (Salavan)","SLV - Hong Liang Mobile","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000434,352031483,"352031483 - SVK - Sone Mobile","SVK - INEW Dealer (Savannakhet)","SVK - Sone Mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000435,352027263,"352027263 - VT1 - Oppo Brand Shop Service1","WH - Stock OPPO (Mark)","VT1 - Oppo Brand Shop Service1","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000436,352027264,"352027264 - VT1 - Oppo Brand Shop Service2","WH - Stock OPPO (Mark)","VT1 - Oppo Brand Shop Service2","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000437,352026901,"352026901 - ODX - Apeng","ODX - Abao Dealer (Oudomxai)","ODX - Apeng","Abao Dealer",S11150266611000010,"Abao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000438,352026825,"352026825 - KAM - Phingphing mobile","KAM - Awen Dealer (Thakhaek)","KAM - Phingphing mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000439,352027484,"352027484 - Office OPPO Branding","WH - Stock OPPO (Mark)","Office OPPO Branding","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000440,352027485,"352027485 - Office OPPO Customer","WH - Stock OPPO (Mark)","Office OPPO Customer","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000441,352027486,"352027486 - Office OPPO Gift","WH - Stock OPPO (Mark)","Office OPPO Gift","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000442,352026967,"352026967 - CPS - P.S.V.com2","CPS - JK Dealer (Pakse)","CPS - P.S.V.com2","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000443,352030188,"352030188 - CPS - DK Mobile","CPS - JK Dealer (Pakse)","CPS - DK Mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000444,352027103,"352027103 - XYB - Senglar Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Senglar Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000445,352027088,"352027088 - XYB - Kbain Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Kbain Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000446,352030194,"352030194 - CPS - SP Mobile","CPS - JK Dealer (Pakse)","CPS - SP Mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000447,352026950,"352026950 - CPS - iyou mobile","CPS - JK Dealer (Pakse)","CPS - iyou mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
