No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
682,,DO670626-00008,865055069479556,"SLV - Te mobile","SLV - Abo2 mobile ໂນ່ນດູ່","352027378 - SLV - Te mobile","352027347 - SLV - Abo mobile1 Agent Shop","Kerry-ABO (Salavan)","N2591 Approval No.：202406261121000225709",Admin,"2024-06-26 16:06:43"
683,,DO670626-00009,860306074842279,"XKH - Ahua Mobile1 Agent Shop","XKH - YH mobile2","352027024 - XKH - Ahua Mobile1 Agent Shop","352032239 - XKH - YH mobile","Kerry-A Hua (Xiengkhuang)","N2545 Approval No.：202406261558000167382",Admin,"2024-06-26 16:06:49"
684,IN670518-00089,DO670626-00010,867993074238294,"LNT - KP mobile1","LNT - GR mobile","352026844 - LNT - KP mobile1","352032246 - LNT - GR mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202406261516000406086",Admin,"2024-06-26 16:06:33"
685,IN670616-00038,DO670626-00011,863671064889979,"LNT - SP mobile","LNT - KK Mobile","352032221 - LNT - SP mobile","352032401 - LNT - KK Mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202406261520000193331",Admin,"2024-06-26 16:06:12"
686,IN670607-00006,DO670627-00001,865073061964731,"VT1 - LT ໜອງຈັນ","VT1 - nangnoy","352027241 - VT1 - LT Nongchan","352027255 - VT1 - nangnoy","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 08:06:33"
687,IN670607-00067,DO670627-00002,866227060265818,"VT1 - T and J Dongpalan","VT1 - nangnoy","352027307 - VT1 - T&J Dongpalan","352027255 - VT1 - nangnoy","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 08:06:55"
688,IN670516-00011,DO670627-00003,862774061525132,"VT1 - Call me1 Phornsinuan","VT1 - JJ Mobile","352027191 - VT1 - Call me1 Phonesynuan","352027219 - VT1 - JJ-MB","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 09:06:23"
689,IN670612-00054,DO670627-00004,868800072626157,"VT1 - LCC1 Dongpalan","VT1 - LCC1 Dongpalan","352027235 - VT1 - LCC1 Dongpalan","352027235 - VT1 - LCC1 Dongpalan","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 09:06:55"
690,IN670610-00028,DO670627-00005,862774061761455,"VT1 - W and W Advice","VT1 - JJ Mobile","352027333 - VT1 - W&W Advice","352027219 - VT1 - JJ-MB","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 09:06:51"
691,IN670610-00028,DO670627-00006,862774061922677,"VT1 - W and W Advice","VT1 - JJ Mobile","352027333 - VT1 - W&W Advice","352027219 - VT1 - JJ-MB","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 09:06:51"
692,IN670503-00061,DO670627-00007,863671064098936,"VT1 - ComCom Mobile","VT1 - A Sue km63","352027194 - VT1 - ComCom Mobile","352027152 - VT1 - a sue","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 09:06:19"
693,IN670529-00071,DO670627-00008,863671065214730,"VT3 - Set Mobile","VT3 - La Mobile","352027290 - VT3 - Set Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:10"
694,IN670529-00071,DO670627-00009,863671064251956,"VT3 - Set Mobile","VT3 - La Mobile","352027290 - VT3 - Set Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:10"
695,IN670529-00071,DO670627-00010,863671065215257,"VT3 - Set Mobile","VT3 - La Mobile","352027290 - VT3 - Set Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:10"
696,IN670529-00071,DO670627-00011,863671064251998,"VT3 - Set Mobile","VT3 - La Mobile","352027290 - VT3 - Set Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:10"
697,IN670529-00071,DO670627-00012,863671065215414,"VT3 - Set Mobile","VT3 - La Mobile","352027290 - VT3 - Set Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:10"
698,IN670529-00071,DO670627-00013,867993074621457,"VT3 - Set Mobile","VT3 - La Mobile","352027290 - VT3 - Set Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:10"
699,IN670529-00071,DO670627-00014,867993076602679,"VT3 - Set Mobile","VT3 - La Mobile","352027290 - VT3 - Set Mobile","352027230 - VT3 - La Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:10"
700,IN670604-00070,DO670627-00015,865073061713195,"VT2 - oudai contact-sercive ເເກ້ວອຸດົມ","VT2 - LS telecom","352027268 - VT2 - oudai contact-sercive Keoudom","352027240 - VT2 - LS telecom","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:24"
701,IN670604-00070,DO670627-00016,863671068795495,"VT2 - oudai contact-sercive ເເກ້ວອຸດົມ","VT2 - LS telecom","352027268 - VT2 - oudai contact-sercive Keoudom","352027240 - VT2 - LS telecom","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:24"
702,IN670604-00070,DO670627-00017,863671068799497,"VT2 - oudai contact-sercive ເເກ້ວອຸດົມ","VT2 - LS telecom","352027268 - VT2 - oudai contact-sercive Keoudom","352027240 - VT2 - LS telecom","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:24"
703,IN670527-00095,DO670627-00018,863671065794475,"VT3 - Set Mobile","VT3 - Noy Mobile ຫີນເຫີບ","352027290 - VT3 - Set Mobile","352027259 - VT3 - Noy Mobile Hinherb","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:21"
704,IN670527-00095,DO670627-00019,863671064774239,"VT3 - Set Mobile","VT3 - Noy Mobile ຫີນເຫີບ","352027290 - VT3 - Set Mobile","352027259 - VT3 - Noy Mobile Hinherb","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:21"
705,IN670527-00095,DO670627-00020,863671065211330,"VT3 - Set Mobile","VT3 - Noy Mobile ຫີນເຫີບ","352027290 - VT3 - Set Mobile","352027259 - VT3 - Noy Mobile Hinherb","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:21"
706,IN670527-00095,DO670627-00021,863671065214151,"VT3 - Set Mobile","VT3 - Noy Mobile ຫີນເຫີບ","352027290 - VT3 - Set Mobile","352027259 - VT3 - Noy Mobile Hinherb","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:21"
707,IN670527-00095,DO670627-00022,863671065214276,"VT3 - Set Mobile","VT3 - Noy Mobile ຫີນເຫີບ","352027290 - VT3 - Set Mobile","352027259 - VT3 - Noy Mobile Hinherb","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:21"
708,IN670502-00113,DO670627-00023,869715066074835,"VT2 - oudai contact-sercive ເເກ້ວອຸດົມ","VT2 - KhamPhet 2 ທ່າລາດ","352027268 - VT2 - oudai contact-sercive Keoudom","352027221 - VT2 - khamPhet Telecom1 Phonemee","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:24"
709,IN670502-00113,DO670627-00024,863671064404571,"VT2 - oudai contact-sercive ເເກ້ວອຸດົມ","VT2 - KhamPhet 2 ທ່າລາດ","352027268 - VT2 - oudai contact-sercive Keoudom","352027221 - VT2 - khamPhet Telecom1 Phonemee","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:24"
710,IN670502-00113,DO670627-00025,863178061271375,"VT2 - oudai contact-sercive ເເກ້ວອຸດົມ","VT2 - KhamPhet 2 ທ່າລາດ","352027268 - VT2 - oudai contact-sercive Keoudom","352027221 - VT2 - khamPhet Telecom1 Phonemee","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:24"
711,IN670502-00113,DO670627-00026,866654063868399,"VT2 - oudai contact-sercive ເເກ້ວອຸດົມ","VT2 - KhamPhet 2 ທ່າລາດ","352027268 - VT2 - oudai contact-sercive Keoudom","352027221 - VT2 - khamPhet Telecom1 Phonemee","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:24"
712,IN670526-00049,DO670627-00027,863671065835153,"VT3 - No Mobile","VT3 - Dolay Mobile","352027258 - VT3 - No Mobile","352027200 - VT3 - Dolay Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:46"
713,IN670526-00049,DO670627-00028,863671064932092,"VT3 - No Mobile","VT3 - Dolay Mobile","352027258 - VT3 - No Mobile","352027200 - VT3 - Dolay Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:46"
714,IN670526-00049,DO670627-00029,865073061770591,"VT3 - No Mobile","VT3 - Dolay Mobile","352027258 - VT3 - No Mobile","352027200 - VT3 - Dolay Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:46"
715,IN670526-00049,DO670627-00030,863671064923273,"VT3 - No Mobile","VT3 - Dolay Mobile","352027258 - VT3 - No Mobile","352027200 - VT3 - Dolay Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:46"
716,IN670526-00049,DO670627-00031,865073061770377,"VT3 - No Mobile","VT3 - Dolay Mobile","352027258 - VT3 - No Mobile","352027200 - VT3 - Dolay Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:46"
717,IN670526-00049,DO670627-00032,866654063343633,"VT3 - No Mobile","VT3 - Dolay Mobile","352027258 - VT3 - No Mobile","352027200 - VT3 - Dolay Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:46"
718,IN670526-00049,DO670627-00033,868908063266196,"VT3 - No Mobile","VT3 - Dolay Mobile","352027258 - VT3 - No Mobile","352027200 - VT3 - Dolay Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:46"
719,IN670526-00049,DO670627-00034,867993076598950,"VT3 - No Mobile","VT3 - licking phone","352027258 - VT3 - No Mobile","352027237 - VT3 - liking phone","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:46"
720,IN670522-00118,DO670627-00035,863671064774635,"VT3 - No Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","352027258 - VT3 - No Mobile","352027279 - VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:30"
721,IN670522-00118,DO670627-00036,866227060492016,"VT3 - No Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","352027258 - VT3 - No Mobile","352027279 - VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:30"
722,IN670522-00118,DO670627-00037,863671065928131,"VT3 - No Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","352027258 - VT3 - No Mobile","352027279 - VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:30"
723,IN670522-00118,DO670627-00038,866227060492032,"VT3 - No Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","352027258 - VT3 - No Mobile","352027279 - VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:30"
724,IN670522-00118,DO670627-00039,863671064774312,"VT3 - No Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","352027258 - VT3 - No Mobile","352027279 - VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:30"
725,IN670522-00118,DO670627-00040,863671065028072,"VT3 - No Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","352027258 - VT3 - No Mobile","352027279 - VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:30"
726,IN670522-00118,DO670627-00041,863671065900650,"VT3 - No Mobile","VT3 - PP Smartphone ເມືອງເຟືອງ","352027258 - VT3 - No Mobile","352027279 - VT3 - PP Smartphone Mueangfueang","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:30"
727,IN670610-00078,DO670627-00042,863178062586870,"VT3 - No Mobile","VT3 - Dake Mobile ຫຼັກ52","352027258 - VT3 - No Mobile","352027196 - VT3 - Dake Mobile Km 52","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:51"
728,IN670610-00078,DO670627-00043,863671065034013,"VT3 - No Mobile","VT3 - Dake Mobile ຫຼັກ52","352027258 - VT3 - No Mobile","352027196 - VT3 - Dake Mobile Km 52","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:51"
729,IN670610-00078,DO670627-00044,862774061634975,"VT3 - No Mobile","VT3 - Dake Mobile ຫຼັກ52","352027258 - VT3 - No Mobile","352027196 - VT3 - Dake Mobile Km 52","Kerry-Win (Vientiane)",,M20180315,"2024-06-27 09:06:51"
730,IN670531-00046,DO670627-00045,867003064545532,"VT2 - inter telecom","VT2 - BK Mobile","352027217 - VT2 - inter telecom","352031827 - VT2 - BK Mobile","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:40"
731,IN670531-00046,DO670627-00046,863671064964491,"VT2 - inter telecom","VT2 - BK Mobile","352027217 - VT2 - inter telecom","352031827 - VT2 - BK Mobile","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:40"
732,IN670531-00046,DO670627-00047,863671069657652,"VT2 - inter telecom","VT2 - BK Mobile","352027217 - VT2 - inter telecom","352031827 - VT2 - BK Mobile","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:40"
733,IN670617-00093,DO670627-00048,868800072839099,"VT2 - inter telecom","VT2 - OLay mobile ວຽງຄຳ","352027217 - VT2 - inter telecom","352027512 - VT2 - OLay mobile ວຽງຄຳ","Kerry-INEW (Vientiane)",,M20180315,"2024-06-27 09:06:50"
734,,DO670627-00049,866654063619214,"VT1 - MK shop","VT1 - A Kai Mobile ຊັງຈ່ຽງ","352032534 - VT1 - MK shop","352027135 - VT1 - A Kai Mobile Nakham","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 09:06:42"
735,,DO670627-00050,866654063620774,"VT1 - MK shop","VT1 - A Kai Mobile ຊັງຈ່ຽງ","352032534 - VT1 - MK shop","352027135 - VT1 - A Kai Mobile Nakham","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 09:06:42"
736,,DO670627-00051,866654063618513,"VT1 - MK shop","VT1 - A Kai Mobile ຊັງຈ່ຽງ","352032534 - VT1 - MK shop","352027135 - VT1 - A Kai Mobile Nakham","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 09:06:42"
737,,DO670627-00052,866654063455874,"VT1 - MK shop","VT1 - A Kai Mobile ຊັງຈ່ຽງ","352032534 - VT1 - MK shop","352027135 - VT1 - A Kai Mobile Nakham","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 14:06:36"
738,,DO670627-00053,868051060113051,"VT1 - MK shop","VT1 - A Kai Mobile ຊັງຈ່ຽງ","352032534 - VT1 - MK shop","352027135 - VT1 - A Kai Mobile Nakham","WH - Stock OPPO (Mark)",,M20180315,"2024-06-27 14:06:36"
739,,DO670628-00001,862774061318116,"XSB - Asue mobile","XSB - Aqing mobile2 Agent Store","352032238 - XSB - Asue mobile","352027051 - XSB - Aqing Agent Shop","Kerry-Aqing (Xaisomboun)","N2544 Approval No.：202406270907000272166",Admin,"2024-06-28 09:06:43"
740,IN670622-00036,DO670628-00002,866227061036218,"XKH - Mai mobile1","XKH - Ahua Mobile1 Agent Shop","352027039 - XKH - Mai mobile Numeum","352027024 - XKH - Ahua Mobile1 Agent Shop","Kerry-A Hua (Xiengkhuang)","N2545 Approval No.：202406261702000171391",Admin,"2024-06-28 09:06:26"
741,IN670611-00074,DO670628-00003,862980062128376,"ODX - Abao mobile1 Agent Store","ODX - Linghua mobile","352026897 - ODX - Abao mobile1 Agent Shop","352026918 - ODX - Linghua mobile","Kerry-A BAO (Oudomxai)","N145 Approval No.：202406271209000148976",Admin,"2024-06-28 09:06:15"
742,IN670511-00118,DO670628-00004,862980062127899,"VT1 - T and J Dongpalan","VT3 - Two Plus1","352027307 - VT1 - T&J Dongpalan","352027334 - VT3 - Win Samsung 2 Agent Shop","Kerry-Win (Vientiane)","N0065 Approval No.：202406271256000472181",Admin,"2024-06-28 09:06:04"
743,IN670614-00001,DO670628-00005,866227060276112,"ATP - Than mobile","ATP - Dai mobile1","352026696 - ATP - Than mobile","352026686 - ATP - Dai mobile","Kerry-ATA (Attapue)","N2740 Approval No.：202406271531000300179",Admin,"2024-06-28 09:06:51"
744,IN670505-00021,DO670628-00006,860306074481417,"LNT - SP mobile","LNT - Noy mobile1 ຊຽງແລ້","352032221 - LNT - SP mobile","352026846 - LNT - Noy mobile Xienglea","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202406281041000278870",Admin,"2024-06-28 09:06:00"
745,IN670612-00009,DO670628-00007,862774061755515,"VT1 - 63 Mobile","VT2 - INEW OPPO","352027122 - VT1 - 63 Mobile","352027216 - VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)",N0023,Admin,"2024-06-28 15:06:18"
746,IN670612-00009,DO670628-00008,862774061755556,"VT1 - 63 Mobile","VT2 - INEW OPPO","352027122 - VT1 - 63 Mobile","352027216 - VT2 - INEW SamSung Agent Shop","Kerry-INEW (Vientiane)",N0023,Admin,"2024-06-28 15:06:18"
747,IN670627-00037,DO670628-00009,866227061420735,"VT1 - BTL ສະພານທອງ","VT1 - W and W Advice","352027190 - VT1 - BTL Saphanthong","352027333 - VT1 - W&W Advice","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 15:06:45"
748,IN670627-00037,DO670628-00010,866227061420412,"VT1 - BTL ສະພານທອງ","VT1 - W and W Advice","352027190 - VT1 - BTL Saphanthong","352027333 - VT1 - W&W Advice","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 15:06:45"
749,IN670627-00037,DO670628-00011,866227061420479,"VT1 - BTL ສະພານທອງ","VT1 - W and W Advice","352027190 - VT1 - BTL Saphanthong","352027333 - VT1 - W&W Advice","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 15:06:45"
750,IN670621-00067,DO670628-00012,866227060934397,"VT1 - Zar mobile km58","VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:19"
751,IN670621-00067,DO670628-00013,866227060934736,"VT1 - Zar mobile km58","VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:19"
752,IN670621-00067,DO670628-00014,866227061033199,"VT1 - Zar mobile km58","VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:19"
753,IN670621-00067,DO670628-00015,866227060934553,"VT1 - Zar mobile km58","VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:19"
754,IN670621-00067,DO670628-00016,866227061032936,"VT1 - Zar mobile km58","VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:19"
755,IN670621-00067,DO670628-00017,866227061033298,"VT1 - Zar mobile km58","VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:19"
756,IN670621-00067,DO670628-00018,866227060934678,"VT1 - Zar mobile km58","VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:19"
757,IN670621-00067,DO670628-00019,866227061033090,"VT1 - Zar mobile km58","VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:19"
758,IN670621-00067,DO670628-00020,866227060934678,"VT1 - Bounheng km42","VT1 - Zar mobile km58","352027186 - VT1 - Bounheng","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:02"
759,IN670621-00067,DO670628-00021,866227061033090,"VT1 - Bounheng km42","VT1 - Zar mobile km58","352027186 - VT1 - Bounheng","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:02"
760,IN670621-00067,DO670628-00022,866227060934397,"VT1 - Bounheng km42","VT1 - Zar mobile km58","352027186 - VT1 - Bounheng","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:02"
761,IN670621-00067,DO670628-00023,866227060934736,"VT1 - Bounheng km42","VT1 - Zar mobile km58","352027186 - VT1 - Bounheng","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:02"
762,IN670621-00067,DO670628-00024,866227061033199,"VT1 - Bounheng km42","VT1 - Zar mobile km58","352027186 - VT1 - Bounheng","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:02"
763,IN670621-00067,DO670628-00025,866227060934553,"VT1 - Bounheng km42","VT1 - Zar mobile km58","352027186 - VT1 - Bounheng","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:02"
764,IN670621-00067,DO670628-00026,866227061032936,"VT1 - Bounheng km42","VT1 - Zar mobile km58","352027186 - VT1 - Bounheng","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:02"
765,IN670621-00067,DO670628-00027,866227061033298,"VT1 - Bounheng km42","VT1 - Zar mobile km58","352027186 - VT1 - Bounheng","352027340 - VT1 - Zar mobile km58","WH - Stock OPPO (Mark)",,M20180315,"2024-06-28 16:06:02"
766,IN670526-00049,DO670629-00001,863671065835153,"VT3 - Set Mobile","VT3 - No Mobile","352027290 - VT3 - Set Mobile","352027258 - VT3 - No Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-06-29 08:06:11"
